player_name,game_date,release_speed,pitch_number,at_bat_number
"Gausman, Kevin",2024-07-11,95.7,1,12
"Gausman, Kevin",2024-07-11,95.3,5,11
"Gausman, Kevin",2024-07-11,95.7,1,11
"Gausman, Kevin",2024-07-11,95.9,3,10
"Gausman, Kevin",2024-07-11,95.5,2,10
"Gausman, Kevin",2024-07-11,94.1,1,10
"Gausman, Kevin",2024-07-11,93.2,5,9
"Gausman, Kevin",2024-07-11,93.7,2,9
"Gausman, Kevin",2024-07-11,93.4,1,9
"Gausman, Kevin",2024-07-11,93.1,5,8
"Gausman, Kevin",2024-07-11,92.1,4,8
"Gausman, Kevin",2024-07-11,91.6,3,8
"Gausman, Kevin",2024-07-11,93.2,2,8
"Gausman, Kevin",2024-07-11,91.6,1,8
"Webb, Logan",2024-07-10,91.5,4,39
"Webb, Logan",2024-07-10,91.6,4,37
"Webb, Logan",2024-07-10,93.5,4,33
"Webb, Logan",2024-07-10,94.6,3,2
"Wheeler, Zack",2024-07-09,96.2,3,45
"Wheeler, Zack",2024-07-09,95.5,4,44
"Wheeler, Zack",2024-07-09,95.1,3,44
"Wheeler, Zack",2024-07-09,96.3,4,43
"Wheeler, Zack",2024-07-09,95.3,5,42
"Wheeler, Zack",2024-07-09,95.3,3,42
"Wheeler, Zack",2024-07-09,95,2,42
"Wheeler, Zack",2024-07-09,95.8,4,41
"Wheeler, Zack",2024-07-09,95.1,6,40
"Wheeler, Zack",2024-07-09,95.2,5,40
"Wheeler, Zack",2024-07-09,94.2,3,40
"Wheeler, Zack",2024-07-09,93.8,1,40
"Wheeler, Zack",2024-07-09,95.2,3,29
"Wheeler, Zack",2024-07-09,94.1,1,29
"Wheeler, Zack",2024-07-09,94.9,4,28
"Wheeler, Zack",2024-07-09,96.2,1,22
"Wheeler, Zack",2024-07-09,96.4,5,21
"Wheeler, Zack",2024-07-09,95.2,4,21
"Wheeler, Zack",2024-07-09,95,4,19
"Wheeler, Zack",2024-07-09,94.3,1,19
"Wheeler, Zack",2024-07-09,96,1,12
"Wheeler, Zack",2024-07-09,95.4,1,11
"Wheeler, Zack",2024-07-09,94.8,1,10
"Wheeler, Zack",2024-07-09,95.7,2,5
"Wheeler, Zack",2024-07-09,96.4,1,4
"Wheeler, Zack",2024-07-09,96.3,2,3
"Wheeler, Zack",2024-07-09,96.6,6,2
"Gausman, Kevin",2024-07-21,94.8,3,55
"Gausman, Kevin",2024-07-21,93.7,1,55
"Gausman, Kevin",2024-07-21,94.6,3,54
"Gausman, Kevin",2024-07-21,94,2,47
"Gausman, Kevin",2024-07-21,94.3,7,46
"Gausman, Kevin",2024-07-21,95.1,6,46
"Gausman, Kevin",2024-07-21,93.1,5,46
"Gausman, Kevin",2024-07-21,92.4,4,46
"Gausman, Kevin",2024-07-21,93,1,46
"Gausman, Kevin",2024-07-21,95.3,2,39
"Gausman, Kevin",2024-07-21,95,1,39
"Gausman, Kevin",2024-07-21,93.6,5,38
"Gausman, Kevin",2024-07-21,93.1,4,38
"Gausman, Kevin",2024-07-21,93.5,3,38
"Gausman, Kevin",2024-07-21,94.7,2,38
"Gausman, Kevin",2024-07-21,93.7,1,38
"Gausman, Kevin",2024-07-21,94.8,5,37
"Gausman, Kevin",2024-07-21,94.9,1,37
"Gausman, Kevin",2024-07-21,94,1,36
"Gausman, Kevin",2024-07-21,93.2,5,35
"Gausman, Kevin",2024-07-21,93.7,4,35
"Gausman, Kevin",2024-07-21,94.1,2,35
"Gausman, Kevin",2024-07-21,94.3,1,35
"Gausman, Kevin",2024-07-21,93.6,2,34
"Gausman, Kevin",2024-07-21,95,1,34
"Gausman, Kevin",2024-07-21,93.5,3,28
"Gausman, Kevin",2024-07-21,93.6,2,28
"Gausman, Kevin",2024-07-21,93.3,1,28
"Gausman, Kevin",2024-07-21,95.1,5,27
"Gausman, Kevin",2024-07-21,94.5,4,27
"Gausman, Kevin",2024-07-21,94.3,2,27
"Gausman, Kevin",2024-07-21,95.1,4,26
"Gausman, Kevin",2024-07-21,94.8,3,26
"Gausman, Kevin",2024-07-21,93.8,2,26
"Gausman, Kevin",2024-07-21,95.1,8,25
"Gausman, Kevin",2024-07-21,95.2,6,25
"Gausman, Kevin",2024-07-21,95,5,25
"Gausman, Kevin",2024-07-21,92.9,1,25
"Gausman, Kevin",2024-07-21,94.6,4,19
"Gausman, Kevin",2024-07-21,94.3,3,19
"Gausman, Kevin",2024-07-21,95,2,19
"Gausman, Kevin",2024-07-21,95.6,6,18
"Gausman, Kevin",2024-07-21,95.5,5,18
"Gausman, Kevin",2024-07-21,94.5,3,18
"Gausman, Kevin",2024-07-21,93.8,1,17
"Gausman, Kevin",2024-07-21,95.5,7,16
"Gausman, Kevin",2024-07-21,95.3,6,16
"Gausman, Kevin",2024-07-21,94.4,1,16
"Gausman, Kevin",2024-07-21,94.1,1,12
"Gausman, Kevin",2024-07-21,93.9,1,11
"Gausman, Kevin",2024-07-21,94.3,4,10
"Gausman, Kevin",2024-07-21,93.4,1,10
"Gausman, Kevin",2024-07-21,93.2,1,5
"Gausman, Kevin",2024-07-21,94.2,4,4
"Gausman, Kevin",2024-07-21,95.2,3,4
"Gausman, Kevin",2024-07-21,94.6,1,4
"Gausman, Kevin",2024-07-21,95,1,3
"Gausman, Kevin",2024-07-21,92.9,1,2
"Gausman, Kevin",2024-07-21,93.7,1,1
"Webb, Logan",2024-07-20,91.9,2,41
"Webb, Logan",2024-07-20,91.1,4,39
"Webb, Logan",2024-07-20,91,2,39
"Webb, Logan",2024-07-20,92,1,39
"Webb, Logan",2024-07-20,92.2,3,38
"Webb, Logan",2024-07-20,92.1,1,32
"Webb, Logan",2024-07-20,92.9,2,24
"Webb, Logan",2024-07-20,92.5,4,22
"Webb, Logan",2024-07-20,92.4,3,22
"Webb, Logan",2024-07-20,93,4,17
"Webb, Logan",2024-07-20,93.4,3,5
"Webb, Logan",2024-07-20,93,7,4
"Webb, Logan",2024-07-20,94.1,4,4
"Webb, Logan",2024-07-20,93.2,2,4
"Webb, Logan",2024-07-20,92.3,1,4
"Cole, Gerrit",2024-07-19,96.7,4,51
"Cole, Gerrit",2024-07-19,95.7,1,51
"Cole, Gerrit",2024-07-19,96.5,4,49
"Cole, Gerrit",2024-07-19,95.8,3,49
"Cole, Gerrit",2024-07-19,95.9,1,49
"Cole, Gerrit",2024-07-19,93.9,1,48
"Cole, Gerrit",2024-07-19,94.2,4,47
"Cole, Gerrit",2024-07-19,92.8,3,47
"Cole, Gerrit",2024-07-19,97,6,40
"Cole, Gerrit",2024-07-19,96.7,5,40
"Cole, Gerrit",2024-07-19,96.8,1,40
"Cole, Gerrit",2024-07-19,95.3,5,39
"Cole, Gerrit",2024-07-19,96.2,3,39
"Cole, Gerrit",2024-07-19,94.8,2,39
"Cole, Gerrit",2024-07-19,94.9,6,37
"Cole, Gerrit",2024-07-19,94,4,37
"Cole, Gerrit",2024-07-19,93.8,3,37
"Cole, Gerrit",2024-07-19,96.2,3,32
"Cole, Gerrit",2024-07-19,96.6,1,32
"Cole, Gerrit",2024-07-19,96,1,31
"Cole, Gerrit",2024-07-19,96.4,1,30
"Cole, Gerrit",2024-07-19,96.1,7,29
"Cole, Gerrit",2024-07-19,95.8,5,29
"Cole, Gerrit",2024-07-19,93.7,3,29
"Cole, Gerrit",2024-07-19,93.8,1,29
"Cole, Gerrit",2024-07-19,97.1,2,20
"Cole, Gerrit",2024-07-19,97.1,3,19
"Cole, Gerrit",2024-07-19,94.6,1,19
"Cole, Gerrit",2024-07-19,96.5,4,18
"Cole, Gerrit",2024-07-19,95.9,2,18
"Cole, Gerrit",2024-07-19,95.7,1,18
"Cole, Gerrit",2024-07-19,96.6,4,12
"Cole, Gerrit",2024-07-19,97.3,1,12
"Cole, Gerrit",2024-07-19,97.2,6,10
"Cole, Gerrit",2024-07-19,96.5,5,10
"Cole, Gerrit",2024-07-19,96.4,4,10
"Cole, Gerrit",2024-07-19,96.3,3,10
"Cole, Gerrit",2024-07-19,97.4,2,10
"Cole, Gerrit",2024-07-19,97.3,1,4
"Cole, Gerrit",2024-07-19,97.9,6,3
"Cole, Gerrit",2024-07-19,98.1,5,3
"Cole, Gerrit",2024-07-19,97,1,3
"Cole, Gerrit",2024-07-19,97.4,5,2
"Cole, Gerrit",2024-07-19,97.7,4,2
"Cole, Gerrit",2024-07-19,95.9,3,2
"Cole, Gerrit",2024-07-19,96.7,4,1
"Cole, Gerrit",2024-07-19,95.8,1,1
"Gausman, Kevin",2024-07-27,96.6,3,76
"Gausman, Kevin",2024-07-27,94.6,1,76
"Gausman, Kevin",2024-07-27,96.6,6,75
"Gausman, Kevin",2024-07-27,94,5,75
"Gausman, Kevin",2024-07-27,96.4,6,74
"Gausman, Kevin",2024-07-27,96.6,3,74
"Gausman, Kevin",2024-07-27,95.6,2,74
"Gausman, Kevin",2024-07-27,95.1,1,74
"Gausman, Kevin",2024-07-27,96.1,5,73
"Gausman, Kevin",2024-07-27,92.6,3,73
"Gausman, Kevin",2024-07-27,95.7,4,67
"Gausman, Kevin",2024-07-27,95.3,2,67
"Gausman, Kevin",2024-07-27,96.5,5,65
"Gausman, Kevin",2024-07-27,93,1,58
"Gausman, Kevin",2024-07-27,92.9,1,57
"Gausman, Kevin",2024-07-27,95.3,1,50
"Gausman, Kevin",2024-07-27,95.5,3,49
"Gausman, Kevin",2024-07-27,94.2,1,49
"Gausman, Kevin",2024-07-27,93.3,1,48
"Gausman, Kevin",2024-07-27,94,2,41
"Gausman, Kevin",2024-07-27,92.9,2,39
"Gausman, Kevin",2024-07-27,93.7,1,39
"Gausman, Kevin",2024-07-27,94.9,4,34
"Gausman, Kevin",2024-07-27,94.9,3,34
"Gausman, Kevin",2024-07-27,91.9,1,34
"Gausman, Kevin",2024-07-27,94.2,2,33
"Gausman, Kevin",2024-07-27,96.5,4,28
"Gausman, Kevin",2024-07-27,95.1,3,28
"Gausman, Kevin",2024-07-27,94.9,1,28
"Gausman, Kevin",2024-07-27,96.3,5,27
"Gausman, Kevin",2024-07-27,96.3,2,26
"Gausman, Kevin",2024-07-27,95.7,1,26
"Gausman, Kevin",2024-07-27,95.6,1,25
"Gausman, Kevin",2024-07-27,96.2,9,23
"Gausman, Kevin",2024-07-27,97,7,23
"Gausman, Kevin",2024-07-27,94.9,6,23
"Gausman, Kevin",2024-07-27,95,5,23
"Gausman, Kevin",2024-07-27,96.5,4,23
"Gausman, Kevin",2024-07-27,94.8,3,19
"Gausman, Kevin",2024-07-27,94.7,2,19
"Gausman, Kevin",2024-07-27,95,1,19
"Gausman, Kevin",2024-07-27,95,1,18
"Gausman, Kevin",2024-07-27,93.7,2,17
"Gausman, Kevin",2024-07-27,92.9,1,17
"Gausman, Kevin",2024-07-27,95.1,2,6
"Gausman, Kevin",2024-07-27,95.9,1,6
"Gausman, Kevin",2024-07-27,95.1,5,5
"Gausman, Kevin",2024-07-27,94.8,4,5
"Gausman, Kevin",2024-07-27,95.8,2,5
"Gausman, Kevin",2024-07-27,96.9,1,5
"Gausman, Kevin",2024-07-27,96,1,4
"Gausman, Kevin",2024-07-27,96.3,5,3
"Gausman, Kevin",2024-07-27,95.9,4,3
"Gausman, Kevin",2024-07-27,95.5,3,3
"Gausman, Kevin",2024-07-27,96,2,3
"Gausman, Kevin",2024-07-27,94.5,1,3
"Gausman, Kevin",2024-07-27,97.5,4,2
"Gausman, Kevin",2024-07-27,96.1,2,2
"Gausman, Kevin",2024-07-27,95.1,1,1
"Webb, Logan",2024-07-25,90.7,2,49
"Webb, Logan",2024-07-25,91.4,4,48
"Webb, Logan",2024-07-25,92.1,2,47
"Webb, Logan",2024-07-25,91.3,5,34
"Webb, Logan",2024-07-25,91.1,3,8
"Webb, Logan",2024-07-25,92.4,2,8
"Webb, Logan",2024-07-25,93.6,4,7
"Webb, Logan",2024-07-25,90.9,5,6
"Webb, Logan",2024-07-25,92.1,4,6
"Webb, Logan",2024-07-25,90.6,3,6
"Cole, Gerrit",2024-07-24,97.5,2,50
"Cole, Gerrit",2024-07-24,97.1,5,49
"Cole, Gerrit",2024-07-24,97.5,3,49
"Cole, Gerrit",2024-07-24,97.5,2,49
"Cole, Gerrit",2024-07-24,97.1,7,48
"Cole, Gerrit",2024-07-24,96,3,48
"Cole, Gerrit",2024-07-24,96.6,1,48
"Cole, Gerrit",2024-07-24,95.9,5,47
"Cole, Gerrit",2024-07-24,94.6,2,47
"Cole, Gerrit",2024-07-24,95.2,4,46
"Cole, Gerrit",2024-07-24,94.8,1,46
"Cole, Gerrit",2024-07-24,95.3,1,39
"Cole, Gerrit",2024-07-24,95.5,4,38
"Cole, Gerrit",2024-07-24,95.9,1,38
"Cole, Gerrit",2024-07-24,95.3,3,37
"Cole, Gerrit",2024-07-24,95.1,2,37
"Cole, Gerrit",2024-07-24,95.3,5,35
"Cole, Gerrit",2024-07-24,94.2,4,35
"Cole, Gerrit",2024-07-24,96.8,5,28
"Cole, Gerrit",2024-07-24,95.9,2,28
"Cole, Gerrit",2024-07-24,97.3,1,27
"Cole, Gerrit",2024-07-24,96.3,7,24
"Cole, Gerrit",2024-07-24,95.6,3,24
"Cole, Gerrit",2024-07-24,95.9,1,19
"Cole, Gerrit",2024-07-24,95.4,6,17
"Cole, Gerrit",2024-07-24,96.4,2,17
"Cole, Gerrit",2024-07-24,96.2,3,11
"Cole, Gerrit",2024-07-24,96.1,1,11
"Cole, Gerrit",2024-07-24,94.7,2,9
"Cole, Gerrit",2024-07-24,95.3,1,9
"Cole, Gerrit",2024-07-24,95.4,1,3
"Cole, Gerrit",2024-07-24,96.9,6,2
"Cole, Gerrit",2024-07-24,96.1,2,2
"Cole, Gerrit",2024-07-24,95.1,1,2
"Cole, Gerrit",2024-07-24,95.6,8,1
"Cole, Gerrit",2024-07-24,96.6,6,1
"Cole, Gerrit",2024-07-24,95.7,5,1
"Cole, Gerrit",2024-07-24,95.8,4,1
"Cole, Gerrit",2024-07-24,94.2,2,1
"Cole, Gerrit",2024-07-24,94.6,1,1
"Wheeler, Zack",2024-07-23,94.7,5,50
"Wheeler, Zack",2024-07-23,94,4,49
"Wheeler, Zack",2024-07-23,94.8,4,48
"Wheeler, Zack",2024-07-23,94.5,4,42
"Wheeler, Zack",2024-07-23,94.9,1,41
"Wheeler, Zack",2024-07-23,94.1,2,40
"Wheeler, Zack",2024-07-23,94.5,1,40
"Wheeler, Zack",2024-07-23,93.3,1,39
"Wheeler, Zack",2024-07-23,94.7,1,34
"Wheeler, Zack",2024-07-23,95.4,3,33
"Wheeler, Zack",2024-07-23,94,2,32
"Wheeler, Zack",2024-07-23,94.8,1,32
"Wheeler, Zack",2024-07-23,94.8,3,28
"Wheeler, Zack",2024-07-23,92.3,1,28
"Wheeler, Zack",2024-07-23,94.6,3,26
"Wheeler, Zack",2024-07-23,94.9,4,21
"Wheeler, Zack",2024-07-23,93.8,3,20
"Wheeler, Zack",2024-07-23,94.6,3,19
"Wheeler, Zack",2024-07-23,94.8,3,14
"Wheeler, Zack",2024-07-23,95,1,14
"Wheeler, Zack",2024-07-23,95,2,12
"Wheeler, Zack",2024-07-23,94.7,2,11
"Wheeler, Zack",2024-07-23,95.1,4,6
"Wheeler, Zack",2024-07-23,96,9,5
"Wheeler, Zack",2024-07-23,95.8,8,5
"Wheeler, Zack",2024-07-23,95.7,6,5
"Wheeler, Zack",2024-07-23,96.5,3,5
"Wheeler, Zack",2024-07-23,95.1,2,5
"Wheeler, Zack",2024-07-23,97,1,5
"Wheeler, Zack",2024-07-23,96,8,4
"Wheeler, Zack",2024-07-23,96.1,7,4
"Wheeler, Zack",2024-07-23,96.5,6,4
"Wheeler, Zack",2024-07-23,96.9,4,4
"Wheeler, Zack",2024-07-23,95.9,3,4
"Wheeler, Zack",2024-07-23,96,2,4
"Wheeler, Zack",2024-07-23,96,1,4
"Wheeler, Zack",2024-08-04,94.4,7,61
"Wheeler, Zack",2024-08-04,94.3,5,61
"Cole, Gerrit",2024-08-04,95.7,6,46
"Cole, Gerrit",2024-08-04,95.1,4,46
"Wheeler, Zack",2024-08-04,94,2,61
"Cole, Gerrit",2024-08-04,96.4,1,46
"Wheeler, Zack",2024-08-04,92.9,1,60
"Cole, Gerrit",2024-08-04,96.8,8,45
"Wheeler, Zack",2024-08-04,95.3,4,50
"Cole, Gerrit",2024-08-04,96.4,7,45
"Cole, Gerrit",2024-08-04,95.1,5,45
"Wheeler, Zack",2024-08-04,94.4,5,48
"Wheeler, Zack",2024-08-04,93.9,4,48
"Wheeler, Zack",2024-08-04,94.3,3,48
"Wheeler, Zack",2024-08-04,94.3,4,44
"Cole, Gerrit",2024-08-04,96.3,4,36
"Cole, Gerrit",2024-08-04,96.1,3,36
"Cole, Gerrit",2024-08-04,97.1,6,35
"Cole, Gerrit",2024-08-04,97,5,35
"Wheeler, Zack",2024-08-04,93.8,3,42
"Cole, Gerrit",2024-08-04,95.9,3,35
"Cole, Gerrit",2024-08-04,95.2,2,35
"Wheeler, Zack",2024-08-04,94.8,3,37
"Cole, Gerrit",2024-08-04,97.4,4,31
"Wheeler, Zack",2024-08-04,95.1,1,37
"Cole, Gerrit",2024-08-04,97.5,1,31
"Cole, Gerrit",2024-08-04,97.1,3,30
"Wheeler, Zack",2024-08-04,94.1,1,36
"Wheeler, Zack",2024-08-04,92.5,1,35
"Wheeler, Zack",2024-08-04,95.4,2,31
"Cole, Gerrit",2024-08-04,96.2,1,29
"Cole, Gerrit",2024-08-04,96.7,5,23
"Wheeler, Zack",2024-08-04,93.7,3,30
"Cole, Gerrit",2024-08-04,96.9,3,23
"Wheeler, Zack",2024-08-04,94.2,2,30
"Wheeler, Zack",2024-08-04,95.1,4,29
"Cole, Gerrit",2024-08-04,97.8,7,22
"Cole, Gerrit",2024-08-04,98.1,6,22
"Wheeler, Zack",2024-08-04,95.1,1,29
"Wheeler, Zack",2024-08-04,94.9,5,28
"Wheeler, Zack",2024-08-04,95,4,28
"Cole, Gerrit",2024-08-04,96.4,1,22
"Wheeler, Zack",2024-08-04,94.6,2,28
"Wheeler, Zack",2024-08-04,94.9,5,22
"Cole, Gerrit",2024-08-04,98.7,6,17
"Cole, Gerrit",2024-08-04,98.1,5,17
"Wheeler, Zack",2024-08-04,95.5,2,22
"Cole, Gerrit",2024-08-04,97.3,2,17
"Wheeler, Zack",2024-08-04,95.4,3,21
"Cole, Gerrit",2024-08-04,97.1,1,16
"Cole, Gerrit",2024-08-04,97,2,15
"Cole, Gerrit",2024-08-04,96.9,1,15
"Wheeler, Zack",2024-08-04,95.8,1,20
"Cole, Gerrit",2024-08-04,96.6,2,13
"Cole, Gerrit",2024-08-04,96.5,1,13
"Wheeler, Zack",2024-08-04,94.3,7,19
"Cole, Gerrit",2024-08-04,97,7,12
"Wheeler, Zack",2024-08-04,95.6,6,19
"Wheeler, Zack",2024-08-04,94.9,5,19
"Cole, Gerrit",2024-08-04,97.6,6,12
"Wheeler, Zack",2024-08-04,95.2,4,19
"Cole, Gerrit",2024-08-04,97.1,4,12
"Wheeler, Zack",2024-08-04,95.4,2,19
"Cole, Gerrit",2024-08-04,95.8,2,12
"Wheeler, Zack",2024-08-04,94.6,1,19
"Cole, Gerrit",2024-08-04,96.6,1,12
"Wheeler, Zack",2024-08-04,93.1,2,14
"Cole, Gerrit",2024-08-04,95.5,4,11
"Cole, Gerrit",2024-08-04,94.8,2,11
"Wheeler, Zack",2024-08-04,95.8,1,13
"Cole, Gerrit",2024-08-04,95,1,11
"Cole, Gerrit",2024-08-04,97.3,5,4
"Wheeler, Zack",2024-08-04,94.8,1,12
"Cole, Gerrit",2024-08-04,98.6,4,4
"Wheeler, Zack",2024-08-04,96,5,8
"Cole, Gerrit",2024-08-04,97,2,4
"Cole, Gerrit",2024-08-04,96.4,1,4
"Wheeler, Zack",2024-08-04,95.5,4,8
"Cole, Gerrit",2024-08-04,95.9,1,3
"Cole, Gerrit",2024-08-04,96.5,6,2
"Cole, Gerrit",2024-08-04,96,5,2
"Wheeler, Zack",2024-08-04,96,1,7
"Wheeler, Zack",2024-08-04,96.8,2,6
"Wheeler, Zack",2024-08-04,96.5,1,6
"Cole, Gerrit",2024-08-04,95.5,2,2
"Cole, Gerrit",2024-08-04,94.7,1,2
"Wheeler, Zack",2024-08-04,96.1,2,5
"Cole, Gerrit",2024-08-04,94.6,1,1
"Gausman, Kevin",2024-08-02,94.1,2,49
"Gausman, Kevin",2024-08-02,94.8,6,48
"Gausman, Kevin",2024-08-02,94.1,6,47
"Gausman, Kevin",2024-08-02,94.3,4,47
"Gausman, Kevin",2024-08-02,93.9,2,47
"Gausman, Kevin",2024-08-02,94.6,1,47
"Gausman, Kevin",2024-08-02,92.8,5,46
"Gausman, Kevin",2024-08-02,93.4,4,46
"Gausman, Kevin",2024-08-02,93.4,3,46
"Gausman, Kevin",2024-08-02,94.2,1,46
"Gausman, Kevin",2024-08-02,95,3,45
"Gausman, Kevin",2024-08-02,93.4,2,45
"Gausman, Kevin",2024-08-02,93.9,1,45
"Gausman, Kevin",2024-08-02,92,5,43
"Gausman, Kevin",2024-08-02,92,3,43
"Gausman, Kevin",2024-08-02,90.1,2,43
"Gausman, Kevin",2024-08-02,93.9,7,39
"Gausman, Kevin",2024-08-02,94.5,6,39
"Gausman, Kevin",2024-08-02,93.4,4,39
"Gausman, Kevin",2024-08-02,92.8,1,39
"Gausman, Kevin",2024-08-02,92,2,38
"Gausman, Kevin",2024-08-02,92.4,1,38
"Gausman, Kevin",2024-08-02,94.5,3,37
"Gausman, Kevin",2024-08-02,93.4,1,37
"Gausman, Kevin",2024-08-02,93.3,2,32
"Gausman, Kevin",2024-08-02,94.1,2,31
"Gausman, Kevin",2024-08-02,93.9,7,30
"Gausman, Kevin",2024-08-02,92.3,4,30
"Gausman, Kevin",2024-08-02,92.7,3,30
"Gausman, Kevin",2024-08-02,93.3,5,29
"Gausman, Kevin",2024-08-02,92.2,2,29
"Gausman, Kevin",2024-08-02,91.5,1,29
"Gausman, Kevin",2024-08-02,93.5,3,19
"Gausman, Kevin",2024-08-02,94.8,1,19
"Gausman, Kevin",2024-08-02,94,3,18
"Gausman, Kevin",2024-08-02,94,1,18
"Gausman, Kevin",2024-08-02,93.6,5,17
"Gausman, Kevin",2024-08-02,94.5,2,17
"Gausman, Kevin",2024-08-02,94.3,1,17
"Gausman, Kevin",2024-08-02,93,2,16
"Gausman, Kevin",2024-08-02,94.2,1,12
"Gausman, Kevin",2024-08-02,96.6,5,11
"Gausman, Kevin",2024-08-02,94.8,3,11
"Gausman, Kevin",2024-08-02,95.3,5,10
"Gausman, Kevin",2024-08-02,93.9,4,10
"Gausman, Kevin",2024-08-02,95.2,3,10
"Gausman, Kevin",2024-08-02,94.8,1,10
"Gausman, Kevin",2024-08-02,95,2,9
"Gausman, Kevin",2024-08-02,94.7,1,9
"Gausman, Kevin",2024-08-02,94.8,3,8
"Gausman, Kevin",2024-08-02,93,1,8
"Webb, Logan",2024-07-31,92.4,3,47
"Webb, Logan",2024-07-31,91.3,2,33
"Webb, Logan",2024-07-31,91.9,3,27
"Webb, Logan",2024-07-31,90.6,2,26
"Wheeler, Zack",2024-07-29,95.3,6,40
"Wheeler, Zack",2024-07-29,95.9,5,40
"Wheeler, Zack",2024-07-29,94.3,3,40
"Wheeler, Zack",2024-07-29,95.6,1,40
"Wheeler, Zack",2024-07-29,95.2,4,39
"Wheeler, Zack",2024-07-29,95.4,1,38
"Wheeler, Zack",2024-07-29,95.9,6,37
"Wheeler, Zack",2024-07-29,94.8,1,37
"Wheeler, Zack",2024-07-29,94.4,3,36
"Wheeler, Zack",2024-07-29,93.3,2,36
"Wheeler, Zack",2024-07-29,93.8,1,33
"Wheeler, Zack",2024-07-29,96.1,6,27
"Wheeler, Zack",2024-07-29,94.3,3,27
"Wheeler, Zack",2024-07-29,95.4,5,26
"Wheeler, Zack",2024-07-29,95.8,3,26
"Wheeler, Zack",2024-07-29,95.7,2,26
"Wheeler, Zack",2024-07-29,94.9,1,26
"Wheeler, Zack",2024-07-29,94.7,4,25
"Wheeler, Zack",2024-07-29,94.3,1,25
"Wheeler, Zack",2024-07-29,95.7,5,18
"Wheeler, Zack",2024-07-29,95.3,4,18
"Wheeler, Zack",2024-07-29,95.2,2,18
"Wheeler, Zack",2024-07-29,95.5,1,18
"Wheeler, Zack",2024-07-29,95.4,6,16
"Wheeler, Zack",2024-07-29,95.5,6,12
"Wheeler, Zack",2024-07-29,95.6,4,12
"Wheeler, Zack",2024-07-29,95.5,2,11
"Webb, Logan",2024-08-10,94.3,2,54
"Webb, Logan",2024-08-10,93,2,53
"Webb, Logan",2024-08-10,93.2,6,52
"Webb, Logan",2024-08-10,93.4,3,52
"Webb, Logan",2024-08-10,91.8,2,52
"Cole, Gerrit",2024-08-10,96.4,1,43
"Webb, Logan",2024-08-10,92.2,3,51
"Cole, Gerrit",2024-08-10,97.9,4,38
"Cole, Gerrit",2024-08-10,96.7,3,38
"Cole, Gerrit",2024-08-10,95.1,1,38
"Webb, Logan",2024-08-10,92.6,4,45
"Cole, Gerrit",2024-08-10,97.4,1,37
"Cole, Gerrit",2024-08-10,95.9,1,36
"Cole, Gerrit",2024-08-10,97,3,31
"Cole, Gerrit",2024-08-10,97.1,1,31
"Cole, Gerrit",2024-08-10,97.9,4,29
"Cole, Gerrit",2024-08-10,97.3,1,28
"Webb, Logan",2024-08-10,93.4,1,33
"Cole, Gerrit",2024-08-10,97.8,5,27
"Cole, Gerrit",2024-08-10,96.8,3,27
"Cole, Gerrit",2024-08-10,96.9,2,27
"Cole, Gerrit",2024-08-10,95.8,4,26
"Webb, Logan",2024-08-10,93.6,2,31
"Cole, Gerrit",2024-08-10,95.8,2,26
"Cole, Gerrit",2024-08-10,95.2,1,26
"Cole, Gerrit",2024-08-10,96.5,4,21
"Cole, Gerrit",2024-08-10,97.1,2,21
"Webb, Logan",2024-08-10,93.1,4,30
"Cole, Gerrit",2024-08-10,97.3,1,21
"Cole, Gerrit",2024-08-10,97.4,3,20
"Webb, Logan",2024-08-10,93.3,2,29
"Cole, Gerrit",2024-08-10,95,2,18
"Webb, Logan",2024-08-10,92.2,1,29
"Cole, Gerrit",2024-08-10,97.2,6,17
"Cole, Gerrit",2024-08-10,95.5,4,17
"Cole, Gerrit",2024-08-10,96,3,17
"Cole, Gerrit",2024-08-10,94.3,2,17
"Cole, Gerrit",2024-08-10,95.6,1,17
"Cole, Gerrit",2024-08-10,97,3,11
"Cole, Gerrit",2024-08-10,96.7,2,11
"Cole, Gerrit",2024-08-10,97.5,6,10
"Cole, Gerrit",2024-08-10,97,5,10
"Cole, Gerrit",2024-08-10,96.4,3,10
"Cole, Gerrit",2024-08-10,97.2,3,9
"Webb, Logan",2024-08-10,93.7,4,16
"Cole, Gerrit",2024-08-10,96.7,1,9
"Cole, Gerrit",2024-08-10,95.5,2,8
"Cole, Gerrit",2024-08-10,95.9,1,8
"Cole, Gerrit",2024-08-10,97.1,2,3
"Cole, Gerrit",2024-08-10,99.1,6,2
"Cole, Gerrit",2024-08-10,97.8,5,2
"Webb, Logan",2024-08-10,94.6,3,10
"Cole, Gerrit",2024-08-10,95.3,2,2
"Cole, Gerrit",2024-08-10,96.2,5,1
"Cole, Gerrit",2024-08-10,95.6,4,1
"Cole, Gerrit",2024-08-10,95.8,2,1
"Cole, Gerrit",2024-08-10,96.2,1,1
"Wheeler, Zack",2024-08-09,95.4,4,44
"Wheeler, Zack",2024-08-09,95.2,4,43
"Wheeler, Zack",2024-08-09,95,3,43
"Wheeler, Zack",2024-08-09,94.9,1,43
"Wheeler, Zack",2024-08-09,95.6,1,38
"Wheeler, Zack",2024-08-09,96,7,37
"Wheeler, Zack",2024-08-09,95.2,1,37
"Wheeler, Zack",2024-08-09,94.8,4,36
