player_name,game_date,season,pitch_type,inning,at_bat_number,pitch_number,release_speed,release_spin_rate,pfx_x,pfx_z,release_extension,balls,strikes
"Cole, Gerrit",2019-08-07,2019,CH,3,20,7,90.6,2094,-1.34,0.67,7,1,2
"Cole, Gerrit",2019-08-07,2019,CH,3,20,6,91.9,2120,-1.28,0.96,7,0,2
"Cole, Gerrit",2019-08-07,2019,FF,3,20,5,100.3,2669,-0.86,1.44,6.5,0,2
"Cole, Gerrit",2019-08-07,2019,SL,3,20,4,90.4,2666,0.2,0.34,5.8,0,2
"Cole, Gerrit",2019-08-07,2019,FF,3,20,3,100.1,2497,-0.95,1.43,6.4,0,2
"Cole, Gerrit",2019-08-07,2019,CH,3,20,2,89.9,1984,-1.5,0.92,6.9,0,1
"Cole, Gerrit",2019-08-07,2019,KC,3,20,1,84.5,2862,0.9,-1.17,5.8,0,0
"Cole, Gerrit",2019-08-07,2019,KC,3,19,5,84.4,2857,0.74,-1.33,5.8,2,2
"Cole, Gerrit",2019-08-07,2019,FF,3,19,4,97.7,2322,-0.73,1.5,6.4,2,1
"Cole, Gerrit",2019-08-07,2019,FF,3,19,3,96.7,2350,-0.87,1.5,6.6,2,0
"Cole, Gerrit",2019-08-07,2019,SL,3,19,2,90.6,2523,0.56,0.48,6.2,1,0
"Cole, Gerrit",2019-08-07,2019,FF,3,19,1,98.9,2476,-0.85,1.57,6.3,0,0
"Cole, Gerrit",2019-08-07,2019,FF,3,18,5,99.1,2512,-0.82,1.45,6.3,2,2
"Cole, Gerrit",2019-08-07,2019,FF,3,18,4,97.8,2470,-0.73,1.54,6.6,1,2
"Cole, Gerrit",2019-08-07,2019,FF,3,18,3,98.2,2533,-0.82,1.71,6.3,0,2
"Cole, Gerrit",2019-08-07,2019,FF,3,18,2,97.3,2485,-0.84,1.51,6.8,0,1
"Cole, Gerrit",2019-08-07,2019,SL,3,18,1,90.3,2579,0.48,0.31,5.9,0,0
"Cole, Gerrit",2019-08-07,2019,KC,2,14,3,84.9,2809,0.85,-1.12,6.1,0,2
"Cole, Gerrit",2019-08-07,2019,FF,2,14,2,98.7,2662,-1.16,1.64,6.1,0,1
"Cole, Gerrit",2019-08-07,2019,FF,2,14,1,97.8,2541,-0.99,1.69,6.5,0,0
"Cole, Gerrit",2019-08-07,2019,FF,2,13,5,98.6,2603,-0.92,1.66,6.5,2,2
"Cole, Gerrit",2019-08-07,2019,SL,2,13,4,92,2673,0.32,0.48,6.3,1,2
"Cole, Gerrit",2019-08-07,2019,FF,2,13,3,98.3,2525,-0.96,1.6,6.2,1,1
"Cole, Gerrit",2019-08-07,2019,FF,2,13,2,95.9,2445,-1.13,1.29,6.2,1,0
"Cole, Gerrit",2019-08-07,2019,FF,2,13,1,96.9,2507,-0.8,1.73,6.2,0,0
"Cole, Gerrit",2019-08-07,2019,KC,2,12,4,84.9,2831,0.82,-1.4,5.8,1,2
"Cole, Gerrit",2019-08-07,2019,FF,2,12,3,98.5,2458,-1.11,1.39,6.1,0,2
"Cole, Gerrit",2019-08-07,2019,FF,2,12,2,96.3,2456,-0.91,1.53,6.2,0,1
"Cole, Gerrit",2019-08-07,2019,FF,2,12,1,95.8,2506,-0.85,1.55,6.4,0,0
"Cole, Gerrit",2019-08-07,2019,FF,1,4,3,97,2448,-0.97,1.4,6.2,1,1
"Cole, Gerrit",2019-08-07,2019,FF,1,4,2,96.7,2493,-0.77,1.42,6.5,1,0
"Cole, Gerrit",2019-08-07,2019,FF,1,4,1,96.5,2522,-0.91,1.47,6.3,0,0
"Cole, Gerrit",2019-08-07,2019,SL,1,3,6,88.5,2785,0.33,-0.02,6,2,2
"Cole, Gerrit",2019-08-07,2019,FF,1,3,5,97.6,2503,-0.89,1.44,6.2,2,2
"Cole, Gerrit",2019-08-07,2019,KC,1,3,4,84.1,2863,0.75,-1.25,6,2,1
"Cole, Gerrit",2019-08-07,2019,KC,1,3,3,83.6,2921,0.69,-1.4,5.8,1,1
"Cole, Gerrit",2019-08-07,2019,FF,1,3,2,97,2326,-0.77,1.56,6.1,0,1
"Cole, Gerrit",2019-08-07,2019,FF,1,3,1,97,2428,-0.94,1.49,6.3,0,0
"Cole, Gerrit",2019-08-07,2019,SL,1,2,4,88.9,2655,0.36,0.02,5.9,1,2
"Cole, Gerrit",2019-08-07,2019,FF,1,2,3,96.3,2544,-0.99,1.67,6.8,1,1
"Cole, Gerrit",2019-08-07,2019,FF,1,2,2,97.3,2489,-0.97,1.44,6.3,1,0
"Cole, Gerrit",2019-08-07,2019,SL,1,2,1,89.2,2702,0.47,0.16,5.8,0,0
"Cole, Gerrit",2019-08-07,2019,FF,1,1,6,97.8,2597,-0.81,1.59,6.3,3,2
"Cole, Gerrit",2019-08-07,2019,FF,1,1,5,97.2,2544,-1.09,1.58,6.2,3,1
"Cole, Gerrit",2019-08-07,2019,FF,1,1,4,97.6,2549,-1.16,1.58,6.4,2,1
"Cole, Gerrit",2019-08-07,2019,FF,1,1,3,95.8,2537,-1.26,1.48,6.4,2,0
"Cole, Gerrit",2019-08-07,2019,SL,1,1,2,87.7,2556,0.43,0.31,6,1,0
"Cole, Gerrit",2019-08-07,2019,FF,1,1,1,96.1,2583,-1.12,1.63,6.3,0,0
"Cole, Gerrit",2019-08-01,2019,CH,7,59,3,87.4,1991,-0.95,0.91,6.6,1,1
"Cole, Gerrit",2019-08-01,2019,FF,7,59,2,97.2,2480,-0.73,1.18,6.2,0,1
"Cole, Gerrit",2019-08-01,2019,KC,7,59,1,82.7,2917,0.94,-1.05,5.7,0,0
"Cole, Gerrit",2019-08-01,2019,KC,7,58,1,85.2,NA,0.77,-0.29,6,0,0
"Cole, Gerrit",2019-08-01,2019,FF,7,57,3,96.9,2592,-0.91,1.44,6.4,0,2
"Cole, Gerrit",2019-08-01,2019,FF,7,57,2,97,2576,-1.05,1.55,6.5,0,1
"Cole, Gerrit",2019-08-01,2019,SL,7,57,1,87.9,2668,0.41,-0.04,5.9,0,0
"Cole, Gerrit",2019-08-01,2019,KC,7,56,6,81.7,2872,0.98,-1.04,6.1,3,2
"Cole, Gerrit",2019-08-01,2019,SL,7,56,5,90.8,2668,0.71,-0.01,6,2,2
"Cole, Gerrit",2019-08-01,2019,SL,7,56,4,89.5,2793,0.46,0,6,1,2
"Cole, Gerrit",2019-08-01,2019,SL,7,56,3,89.8,2581,0.25,0.31,6,1,1
"Cole, Gerrit",2019-08-01,2019,FF,7,56,2,96.4,2612,-0.8,1.43,6.4,0,1
"Cole, Gerrit",2019-08-01,2019,FF,7,56,1,93.8,2447,-0.52,1.56,6.1,0,0
"Cole, Gerrit",2019-08-01,2019,SL,6,47,2,90.5,2657,0.29,0.34,5.9,1,0
"Cole, Gerrit",2019-08-01,2019,FF,6,47,1,97.1,2555,-0.86,1.55,6.3,0,0
"Cole, Gerrit",2019-08-01,2019,SL,6,46,5,89.1,NA,0.54,0.19,5.9,2,2
"Cole, Gerrit",2019-08-01,2019,FF,6,46,4,98.4,2634,-0.79,1.54,6.6,2,1
"Cole, Gerrit",2019-08-01,2019,SL,6,46,3,88.9,2768,0.51,0.09,5.7,2,0
"Cole, Gerrit",2019-08-01,2019,FF,6,46,2,97.2,2469,-0.59,1.55,6.2,1,0
"Cole, Gerrit",2019-08-01,2019,FF,6,46,1,97.6,2565,-1,1.47,6.3,0,0
"Cole, Gerrit",2019-08-01,2019,SL,6,45,3,89.9,2731,0.54,0.15,5.8,1,1
"Cole, Gerrit",2019-08-01,2019,CH,6,45,2,88.3,1736,-0.97,0.99,6.5,0,1
"Cole, Gerrit",2019-08-01,2019,FF,6,45,1,96.4,2547,-0.82,1.5,6.6,0,0
"Cole, Gerrit",2019-08-01,2019,FF,5,39,6,99,2636,-0.97,1.51,6.3,2,2
"Cole, Gerrit",2019-08-01,2019,CH,5,39,5,89.3,1909,-1.22,0.95,6.6,2,2
"Cole, Gerrit",2019-08-01,2019,FF,5,39,4,98.9,2773,-0.93,1.51,6.4,1,2
"Cole, Gerrit",2019-08-01,2019,FF,5,39,3,98.2,2698,-1.07,1.29,6.2,1,1
"Cole, Gerrit",2019-08-01,2019,FF,5,39,2,97,2593,-0.88,1.4,6.1,1,0
"Cole, Gerrit",2019-08-01,2019,FF,5,39,1,97.1,2581,-0.85,1.47,6.4,0,0
"Cole, Gerrit",2019-08-01,2019,SL,5,38,6,89.2,2717,0.25,-0.15,5.9,1,2
"Cole, Gerrit",2019-08-01,2019,SL,5,38,5,90.7,2777,0.51,0.31,5.9,1,2
"Cole, Gerrit",2019-08-01,2019,KC,5,38,4,83.3,2914,0.8,-1.29,5.9,1,2
"Cole, Gerrit",2019-08-01,2019,FF,5,38,3,98.5,2551,-0.95,1.66,6.4,0,2
"Cole, Gerrit",2019-08-01,2019,FF,5,38,2,98.4,2640,-0.77,1.58,6.4,0,1
"Cole, Gerrit",2019-08-01,2019,SL,5,38,1,88,2589,0.47,0.13,5.9,0,0
"Cole, Gerrit",2019-08-01,2019,FF,5,37,7,99.2,2638,-0.61,1.54,6.2,3,2
"Cole, Gerrit",2019-08-01,2019,FF,5,37,6,97.8,2586,-0.92,1.5,6.4,3,2
"Cole, Gerrit",2019-08-01,2019,SL,5,37,5,89.1,2543,0.47,0.26,5.9,2,2
"Cole, Gerrit",2019-08-01,2019,FF,5,37,4,97.5,2498,-0.94,1.52,6.2,2,1
"Cole, Gerrit",2019-08-01,2019,KC,5,37,3,83,2839,0.97,-0.78,5.7,1,1
"Cole, Gerrit",2019-08-01,2019,KC,5,37,2,83.9,2832,0.78,-1.31,5.7,0,1
"Cole, Gerrit",2019-08-01,2019,FF,5,37,1,95.9,2491,-1.1,1.42,6.1,0,0
"Cole, Gerrit",2019-08-01,2019,KC,4,32,3,84.8,3022,0.99,-0.67,5.9,0,2
"Cole, Gerrit",2019-08-01,2019,FF,4,32,2,98,2565,-0.92,1.54,6.7,0,1
"Cole, Gerrit",2019-08-01,2019,SL,4,32,1,89.6,2716,0.43,0.4,5.9,0,0
"Cole, Gerrit",2019-08-01,2019,CH,4,31,4,88.4,2110,-1.28,0.99,6.5,1,2
"Cole, Gerrit",2019-08-01,2019,CH,4,31,3,88.2,2230,-1.21,1.14,6.6,0,2
"Cole, Gerrit",2019-08-01,2019,FF,4,31,2,99,2744,-1.07,1.37,6.2,0,1
"Cole, Gerrit",2019-08-01,2019,KC,4,31,1,83.7,2874,0.89,-0.95,5.7,0,0
"Cole, Gerrit",2019-08-01,2019,CH,4,30,4,87.1,1837,-1.12,0.96,6.6,1,2
"Cole, Gerrit",2019-08-01,2019,SL,4,30,3,87,2544,0.45,-0.05,6,1,1
"Cole, Gerrit",2019-08-01,2019,KC,4,30,2,82.1,2862,0.93,-1.39,5.6,0,1
"Cole, Gerrit",2019-08-01,2019,CH,4,30,1,86.5,1822,-1.04,0.96,6.7,0,0
"Cole, Gerrit",2019-08-01,2019,FF,4,29,5,96.4,2635,-1.22,1.37,6.3,3,1
"Cole, Gerrit",2019-08-01,2019,FF,4,29,4,95.7,2612,-0.57,1.78,6.4,3,0
"Cole, Gerrit",2019-08-01,2019,FF,4,29,3,97.2,2710,-0.56,1.72,6.3,2,0
"Cole, Gerrit",2019-08-01,2019,KC,4,29,2,80.5,2825,0.88,-1.32,5.9,1,0
"Cole, Gerrit",2019-08-01,2019,KC,4,29,1,81.1,2770,0.66,-1.35,6,0,0
"Cole, Gerrit",2019-08-01,2019,KC,3,22,1,82.7,2973,1.22,-0.84,5.7,0,0
"Cole, Gerrit",2019-08-01,2019,FF,3,21,3,99.6,2683,-1.08,1.48,6.2,0,2
"Cole, Gerrit",2019-08-01,2019,FF,3,21,2,98.7,2605,-1,1.6,6.2,0,1
"Cole, Gerrit",2019-08-01,2019,SL,3,21,1,88.4,NA,0.6,0.06,5.9,0,0
"Cole, Gerrit",2019-08-01,2019,FF,3,20,3,97.6,2630,-1.12,1.41,6.2,0,2
"Cole, Gerrit",2019-08-01,2019,FF,3,20,2,96.9,2536,-1.01,1.39,6.2,0,1
"Cole, Gerrit",2019-08-01,2019,KC,3,20,1,80.9,2875,0.84,-1.02,5.7,0,0
"Cole, Gerrit",2019-08-01,2019,KC,2,16,4,85,2931,0.81,-1.01,5.9,1,2
"Cole, Gerrit",2019-08-01,2019,SL,2,16,3,88.4,2569,0.42,0.38,6.2,1,1
"Cole, Gerrit",2019-08-01,2019,SL,2,16,2,90.1,2575,0.43,0.38,5.9,0,1
"Cole, Gerrit",2019-08-01,2019,KC,2,16,1,80.1,2739,0.95,-1.06,5.6,0,0
"Cole, Gerrit",2019-08-01,2019,FF,2,15,1,96.9,2497,-0.91,1.39,6.3,0,0
"Cole, Gerrit",2019-08-01,2019,FF,2,14,6,98.9,2500,-0.86,1.42,6.3,3,2
"Cole, Gerrit",2019-08-01,2019,SL,2,14,5,90.9,2646,0.58,0.32,6,2,2
"Cole, Gerrit",2019-08-01,2019,FF,2,14,4,98.7,2554,-0.96,1.53,6,2,1
"Cole, Gerrit",2019-08-01,2019,FF,2,14,3,97.4,2550,-0.8,1.52,6.5,1,1
"Cole, Gerrit",2019-08-01,2019,SL,2,14,2,90.4,2521,0.27,0.33,6,1,0
"Cole, Gerrit",2019-08-01,2019,SL,2,14,1,87.8,2624,0.47,0.02,5.8,0,0
"Cole, Gerrit",2019-08-01,2019,FF,2,13,7,98.2,2601,-0.84,1.59,6.4,3,2
"Cole, Gerrit",2019-08-01,2019,FF,2,13,6,97.6,2535,-1.17,1.41,6.5,2,2
"Cole, Gerrit",2019-08-01,2019,CH,2,13,5,88.8,2123,-1.33,1.1,6.5,2,2
"Cole, Gerrit",2019-08-01,2019,KC,2,13,4,84.4,2864,0.77,-0.89,5.4,2,1
"Cole, Gerrit",2019-08-01,2019,FF,2,13,3,96.5,2619,-1.03,1.42,6,1,1
"Cole, Gerrit",2019-08-01,2019,FF,2,13,2,96.4,2537,-1.01,1.53,6.6,1,0
"Cole, Gerrit",2019-08-01,2019,FF,2,13,1,96.7,2724,-0.93,1.59,6,0,0
"Cole, Gerrit",2019-08-01,2019,FF,1,9,2,96.5,2631,-1.13,1.43,6.5,1,0
"Cole, Gerrit",2019-08-01,2019,SL,1,9,1,87.5,2694,0.36,0.44,5.9,0,0
"Cole, Gerrit",2019-08-01,2019,FF,1,8,3,98.1,2607,-0.99,1.34,6.3,0,2
"Cole, Gerrit",2019-08-01,2019,FF,1,8,2,95.8,2564,-0.88,1.56,6.2,0,1
"Cole, Gerrit",2019-08-01,2019,FF,1,8,1,96.6,2635,-1.1,1.57,6.4,0,0
"Cole, Gerrit",2019-08-01,2019,FF,1,7,3,96.5,2614,-0.98,1.37,6.4,0,2
"Cole, Gerrit",2019-08-01,2019,KC,1,7,2,83.1,2877,0.94,-0.85,5.6,0,1
"Cole, Gerrit",2019-08-01,2019,SL,1,7,1,88.4,2605,0.37,0.61,6,0,0
"Cole, Gerrit",2019-08-01,2019,SL,1,6,4,90.3,2661,0.49,0.51,5.9,1,2
"Cole, Gerrit",2019-08-01,2019,FF,1,6,3,97.1,2595,-0.9,1.6,6,0,2
"Cole, Gerrit",2019-08-01,2019,FF,1,6,2,95,2598,-1.04,1.6,6.2,0,1
"Cole, Gerrit",2019-08-01,2019,FF,1,6,1,95.2,2570,-0.93,1.6,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,SL,7,50,5,91.5,2699,0.36,0.3,6,2,2
"Cole, Gerrit",2019-08-28,2019,FF,7,50,4,99.2,2581,-1.03,1.54,6.5,2,1
"Cole, Gerrit",2019-08-28,2019,FF,7,50,3,98.9,2721,-1,1.6,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,SL,7,50,2,90.7,2801,0.45,0.2,6,1,0
"Cole, Gerrit",2019-08-28,2019,KC,7,50,1,83.3,2922,1.14,-0.85,5.7,0,0
"Cole, Gerrit",2019-08-28,2019,KC,7,49,2,84.4,3026,0.99,-1.29,5.8,1,0
"Cole, Gerrit",2019-08-28,2019,FF,7,49,1,97.8,2526,-0.97,1.48,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,FF,7,48,4,98.9,2386,-0.98,1.19,6.5,1,2
"Cole, Gerrit",2019-08-28,2019,FF,7,48,3,98.8,2605,-0.88,1.59,6.2,0,2
"Cole, Gerrit",2019-08-28,2019,FF,7,48,2,98.1,2554,-1.07,1.51,6.4,0,1
"Cole, Gerrit",2019-08-28,2019,SL,7,48,1,90.7,2602,0.32,0.25,5.9,0,0
"Cole, Gerrit",2019-08-28,2019,SL,7,47,3,90.6,2597,0.43,0.44,6.2,0,2
"Cole, Gerrit",2019-08-28,2019,FF,7,47,2,97.5,2552,-1.05,1.58,6.1,0,1
"Cole, Gerrit",2019-08-28,2019,KC,7,47,1,82.5,2780,0.94,-0.8,5.5,0,0
"Cole, Gerrit",2019-08-28,2019,FF,6,42,3,99.9,2718,-1.1,1.64,6.6,0,2
"Cole, Gerrit",2019-08-28,2019,KC,6,42,2,83.2,2918,0.98,-1.24,5.9,0,1
"Cole, Gerrit",2019-08-28,2019,CH,6,42,1,88.9,1767,-1.43,0.81,6.3,0,0
"Cole, Gerrit",2019-08-28,2019,FF,6,41,4,99.1,2623,-0.94,1.56,6.5,1,2
"Cole, Gerrit",2019-08-28,2019,CH,6,41,3,89.4,2094,-1.36,1,6.7,1,1
"Cole, Gerrit",2019-08-28,2019,CH,6,41,2,89.7,2302,-1.39,0.99,6.5,0,1
"Cole, Gerrit",2019-08-28,2019,KC,6,41,1,82,2907,1.11,-1.24,5.9,0,0
"Cole, Gerrit",2019-08-28,2019,SL,6,40,5,90,2723,0.64,-0.15,5.6,2,2
"Cole, Gerrit",2019-08-28,2019,FF,6,40,4,98.2,2580,-0.91,1.67,6.7,1,2
"Cole, Gerrit",2019-08-28,2019,SL,6,40,3,90.2,2661,0.39,0.24,5.9,1,1
"Cole, Gerrit",2019-08-28,2019,CH,6,40,2,89.4,2236,-1.46,1.05,6.5,0,1
"Cole, Gerrit",2019-08-28,2019,CH,6,40,1,88.4,1987,-1.24,1.21,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,FF,6,39,8,99.4,2682,-1.07,1.5,6.4,2,2
"Cole, Gerrit",2019-08-28,2019,FF,6,39,7,100.2,2698,-1.26,1.59,6.1,2,2
"Cole, Gerrit",2019-08-28,2019,CH,6,39,6,89.6,2090,-1.38,1.09,6.4,2,2
"Cole, Gerrit",2019-08-28,2019,CH,6,39,5,89.8,2032,-1.27,1.03,6.5,2,2
"Cole, Gerrit",2019-08-28,2019,SL,6,39,4,87.9,3041,0.62,-1.4,5.9,1,2
"Cole, Gerrit",2019-08-28,2019,FF,6,39,3,98.5,2630,-1.11,1.56,6.4,1,1
"Cole, Gerrit",2019-08-28,2019,KC,6,39,2,84.1,2943,0.8,-1.07,5.6,1,0
"Cole, Gerrit",2019-08-28,2019,CH,6,39,1,89.3,2264,-1.37,1.11,6.5,0,0
"Cole, Gerrit",2019-08-28,2019,CH,5,35,5,89.2,1869,-1.53,0.95,6.4,2,2
"Cole, Gerrit",2019-08-28,2019,FF,5,35,4,98.5,2578,-1.18,1.6,6.6,2,1
"Cole, Gerrit",2019-08-28,2019,FF,5,35,3,98.7,2563,-1.12,1.6,6.6,1,1
"Cole, Gerrit",2019-08-28,2019,CH,5,35,2,89.6,1832,-1.33,0.95,7.2,1,0
"Cole, Gerrit",2019-08-28,2019,CH,5,35,1,89.6,1851,-1.39,0.86,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,FF,5,34,6,99,2673,-1.2,1.62,6.5,3,2
"Cole, Gerrit",2019-08-28,2019,SL,5,34,5,92.2,2723,0.47,0.21,6,2,2
"Cole, Gerrit",2019-08-28,2019,FF,5,34,4,98.8,2672,-1.04,1.7,6.2,2,1
"Cole, Gerrit",2019-08-28,2019,SL,5,34,3,91,2706,0.36,0.19,6,1,1
"Cole, Gerrit",2019-08-28,2019,FF,5,34,2,97.9,2654,-1.2,1.6,6.1,0,1
"Cole, Gerrit",2019-08-28,2019,FF,5,34,1,98.3,2703,-1.07,1.77,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,FF,5,33,3,97.7,2589,-1.16,1.57,6.2,0,2
"Cole, Gerrit",2019-08-28,2019,FF,5,33,2,97.7,2622,-1.05,1.76,6.4,0,1
"Cole, Gerrit",2019-08-28,2019,SL,5,33,1,89.1,2783,0.62,0.38,6,0,0
"Cole, Gerrit",2019-08-28,2019,FF,5,32,4,98.1,2731,-1.05,1.77,6.2,1,2
"Cole, Gerrit",2019-08-28,2019,FF,5,32,3,97.4,2636,-1.17,1.64,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,FF,5,32,2,97.2,2569,-1.03,1.7,6.3,1,0
"Cole, Gerrit",2019-08-28,2019,FF,5,32,1,96.4,2589,-0.97,1.83,6,0,0
"Cole, Gerrit",2019-08-28,2019,CH,4,25,2,89.2,1974,-1.28,1.19,6.4,1,0
"Cole, Gerrit",2019-08-28,2019,FF,4,25,1,97.8,2660,-0.97,1.61,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,FF,4,24,2,99.1,2661,-1.08,1.42,6.4,0,1
"Cole, Gerrit",2019-08-28,2019,KC,4,24,1,83.3,3049,1.16,-1.31,5.9,0,0
"Cole, Gerrit",2019-08-28,2019,SL,4,23,6,90.2,2785,0.51,0.27,6.1,2,2
"Cole, Gerrit",2019-08-28,2019,KC,4,23,5,85.3,2909,1.02,-0.86,6,2,2
"Cole, Gerrit",2019-08-28,2019,FF,4,23,4,99.1,2549,-0.95,1.57,6.6,1,2
"Cole, Gerrit",2019-08-28,2019,FF,4,23,3,98.8,2612,-0.96,1.55,6.3,0,2
"Cole, Gerrit",2019-08-28,2019,CH,4,23,2,88.6,1807,-1.25,1.05,6.8,0,1
"Cole, Gerrit",2019-08-28,2019,FF,4,23,1,96,2500,-0.79,1.61,6.5,0,0
"Cole, Gerrit",2019-08-28,2019,FF,4,22,1,96.5,2619,-1.01,1.47,6.5,0,0
"Cole, Gerrit",2019-08-28,2019,FF,4,21,6,99.2,2539,-1.09,1.52,6,3,2
"Cole, Gerrit",2019-08-28,2019,FF,4,21,5,99.4,2635,-1.02,1.6,6.7,2,2
"Cole, Gerrit",2019-08-28,2019,CH,4,21,4,90.1,2030,-1.31,0.78,6.4,2,1
"Cole, Gerrit",2019-08-28,2019,FF,4,21,3,97.7,2602,-1.07,1.63,6.7,1,1
"Cole, Gerrit",2019-08-28,2019,FF,4,21,2,98.5,2662,-0.94,1.69,6.2,1,0
"Cole, Gerrit",2019-08-28,2019,KC,4,21,1,84.7,2929,0.61,-1.23,5.8,0,0
"Cole, Gerrit",2019-08-28,2019,SL,3,17,4,91.3,2651,0.45,0.21,5.9,1,2
"Cole, Gerrit",2019-08-28,2019,KC,3,17,3,81.7,2951,0.94,-1.33,5.7,1,1
"Cole, Gerrit",2019-08-28,2019,KC,3,17,2,82.2,2870,0.82,-1.2,5.8,0,1
"Cole, Gerrit",2019-08-28,2019,FF,3,17,1,95.7,2634,-0.98,1.69,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,KC,3,16,2,82.4,2909,0.99,-1.12,5.8,0,1
"Cole, Gerrit",2019-08-28,2019,FF,3,16,1,97.4,2638,-0.92,1.51,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,FF,3,15,2,96.7,2566,-0.97,1.5,6.5,0,1
"Cole, Gerrit",2019-08-28,2019,FF,3,15,1,97,2518,-0.88,1.6,6.3,0,0
"Cole, Gerrit",2019-08-28,2019,SL,2,10,3,90.5,2752,0.42,-0.15,5.9,0,2
"Cole, Gerrit",2019-08-28,2019,SL,2,10,2,89.3,2773,0.65,0.11,6.1,0,1
"Cole, Gerrit",2019-08-28,2019,SL,2,10,1,89.7,2666,0.31,0.05,6,0,0
"Cole, Gerrit",2019-08-28,2019,CH,2,9,4,90.1,2113,-1.27,1.05,6.7,2,1
"Cole, Gerrit",2019-08-28,2019,KC,2,9,3,84.6,2947,0.87,-1.16,5.4,1,1
"Cole, Gerrit",2019-08-28,2019,FF,2,9,2,98.3,2531,-0.94,1.62,6.8,1,0
"Cole, Gerrit",2019-08-28,2019,FF,2,9,1,97.8,2411,-1.03,1.46,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,KC,2,8,3,84.1,2885,0.81,-1.22,5.8,0,2
"Cole, Gerrit",2019-08-28,2019,SL,2,8,2,88.5,2459,0.37,-0.05,5.8,0,1
"Cole, Gerrit",2019-08-28,2019,FF,2,8,1,97.7,2507,-0.87,1.6,6.7,0,0
"Cole, Gerrit",2019-08-28,2019,FF,2,7,8,99.1,2501,-1.03,1.51,6.4,3,2
"Cole, Gerrit",2019-08-28,2019,FF,2,7,7,98.9,2498,-0.86,1.56,6.3,3,2
"Cole, Gerrit",2019-08-28,2019,FF,2,7,6,99.2,2618,-1.03,1.52,6.4,2,2
"Cole, Gerrit",2019-08-28,2019,FF,2,7,5,98.4,2549,-1,1.7,6.1,2,2
"Cole, Gerrit",2019-08-28,2019,FF,2,7,4,98.7,2531,-0.92,1.57,6.6,1,2
"Cole, Gerrit",2019-08-28,2019,FF,2,7,3,96.4,2485,-0.98,1.66,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,FF,2,7,2,95.1,2436,-0.89,1.6,6.3,1,0
"Cole, Gerrit",2019-08-28,2019,FF,2,7,1,95.5,2415,-0.96,1.53,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,SL,1,3,6,89,2653,0.33,-0.37,5.9,3,2
"Cole, Gerrit",2019-08-28,2019,SL,1,3,5,89,NA,0.54,-0.07,6,2,2
"Cole, Gerrit",2019-08-28,2019,KC,1,3,4,83.1,2975,0.88,-1.45,5.9,1,2
"Cole, Gerrit",2019-08-28,2019,FF,1,3,3,96.7,2519,-0.94,1.64,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,FF,1,3,2,97.9,2512,-0.69,1.65,6.5,0,1
"Cole, Gerrit",2019-08-28,2019,SL,1,3,1,90.1,2697,0.47,0.02,5.7,0,0
"Cole, Gerrit",2019-08-28,2019,FF,1,2,7,98.9,2572,-0.97,1.47,6.7,3,2
"Cole, Gerrit",2019-08-28,2019,KC,1,2,6,84.6,3008,0.93,-1.32,5.5,2,2
"Cole, Gerrit",2019-08-28,2019,FF,1,2,5,98.7,2689,-1.06,1.52,6,1,2
"Cole, Gerrit",2019-08-28,2019,FF,1,2,4,97.6,2536,-0.9,1.51,5.9,1,2
"Cole, Gerrit",2019-08-28,2019,KC,1,2,3,85,2867,0.58,-1.33,5.5,1,1
"Cole, Gerrit",2019-08-28,2019,FF,1,2,2,96.1,2408,-0.94,1.46,6.5,0,1
"Cole, Gerrit",2019-08-28,2019,FF,1,2,1,98.1,2499,-0.94,1.66,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,CH,1,1,4,89.3,2186,-1.43,0.95,7.1,0,2
"Cole, Gerrit",2019-08-28,2019,SL,1,1,3,90.2,2514,0.66,0.15,5.9,0,2
"Cole, Gerrit",2019-08-28,2019,FF,1,1,2,96.5,2471,-0.92,1.59,6.1,0,1
"Cole, Gerrit",2019-08-28,2019,FF,1,1,1,96,2557,-0.88,1.72,6.3,0,0
"Cole, Gerrit",2019-08-22,2019,FF,7,50,3,97.4,2563,-1,1.62,6.4,1,1
"Cole, Gerrit",2019-08-22,2019,KC,7,50,2,79,2711,0.9,-0.97,6.3,0,1
"Cole, Gerrit",2019-08-22,2019,FF,7,50,1,97.1,2457,-1.08,1.64,6.6,0,0
"Cole, Gerrit",2019-08-22,2019,SL,7,49,5,90.2,2703,0.2,0.36,6.1,2,2
"Cole, Gerrit",2019-08-22,2019,SL,7,49,4,89.2,2813,0.43,-0.08,6,2,1
"Cole, Gerrit",2019-08-22,2019,FF,7,49,3,95.7,2502,-0.83,1.41,6.5,2,0
